FOLD,N_LABELS,N_TRAIN_PAIRS,N_EFFECTIVE_SOURCE_DRAWS,N_CONNECTED_COMPONENTS,LARGEST_COMPONENT_LABEL_FRACTION,LARGEST_COMPONENT_PAIR_FRACTION,LSQR_ISTOP,LSQR_ITERS,LSQR_ACOND,LSQR_R1NORM,LSQR_ARNORM,N_HOLDOUT_PAIRS,N_HOLDOUT_SAME_COMPONENT,N_HOLDOUT_CROSS_COMPONENT,BEFORE_RAW_WIDTH_KMS,AFTER_RAW_WIDTH_KMS,BEFORE_WIDTH_Z,AFTER_WIDTH_Z,BEFORE_TAIL_GT_3,AFTER_TAIL_GT_3,BEFORE_TAIL_GT_5,AFTER_TAIL_GT_5,BEFORE_MEAN_GAUSSIAN_PAIR_LOSS,AFTER_MEAN_GAUSSIAN_PAIR_LOSS,MACRO_WIDTH_BEFORE_Z,MACRO_WIDTH_AFTER_Z,MACRO_GAUSSIAN_PAIR_LOSS_BEFORE,MACRO_GAUSSIAN_PAIR_LOSS_AFTER,PERMUTATION,CONTROL
4,522,1311943,643447.0,1,1.0,1.0,2,162,706.3256555086872,840.6368705883264,0.003913999242256682,347113,346035,1078,3.633646569228517,3.5266296808150512,0.9230095121694848,0.8978122649179768,0.041562269712601324,0.03737483202566214,0.017610935310011993,0.017223691245105265,3.996572444694349,3.9451251947265122,0.9196877331135184,0.9097146204119233,3.8837562542068196,3.867550519557866,57,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,528,1314995,646814.0,1,1.0,1.0,2,137,509.9366881861793,826.0912069060968,0.0037809433136684026,348461,347318,1143,3.660595472596866,3.4060702836050814,0.9559781888197769,0.9007952602318426,0.044734220512613804,0.03831647078469875,0.018919261310959983,0.017825163107008563,4.148258431649058,4.044289177599798,0.9432746395446424,0.9223153599090269,3.989148336242186,3.950977382987985,58,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,530,1317426,647495.0,1,1.0,1.0,2,140,515.0987681792418,826.2124646027124,0.0035442637371400788,346290,345308,982,3.6598038965093806,3.410533506521391,0.955156016184707,0.9001435628028807,0.04488456682150428,0.038200678814275954,0.01915391476594808,0.0177899150902962,4.1473300966488065,4.042419978349605,0.9378552159820321,0.9178091786009097,3.96214473473324,3.9273337220088522,58,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1316874,647954.0,1,1.0,1.0,2,138,517.5980640650292,826.7471983141965,0.002758942826743462,346600,345623,977,3.643682216585955,3.4145099408400323,0.953996432336118,0.8997836139192372,0.044476206733926854,0.03787074355583975,0.018589619325102787,0.017328129204364294,4.098506026223536,3.994577763266671,0.9305410062036784,0.9124531362689979,3.855296847023508,3.8187649550049927,58,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,528,1315353,647533.0,1,1.0,1.0,2,139,520.3991857972925,826.4776279718695,0.0029642954702755,348218,347121,1097,3.6587141476903797,3.424482280011823,0.9568081103118524,0.9014053401729114,0.045211900173138475,0.038274837880738995,0.018987615269603395,0.017688356509689706,4.0921337606506105,3.9877391377021714,0.9332707834035286,0.912675134278611,3.8683353635497304,3.833475023513453,58,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,531,1316756,647734.0,1,1.0,1.0,2,146,549.9900062232025,827.3711307237472,0.003754472389729263,347113,346246,867,3.6338954453264365,3.4089760602450774,0.9503576690451552,0.897285694521452,0.044482824350317404,0.03794412065410142,0.019000941527122336,0.017649301363770267,4.089662257356567,3.9846518224249543,0.928908251376046,0.9098772079427716,3.914283081408648,3.882383375486183,58,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,522,1312563,647891.0,1,1.0,1.0,2,133,471.8508740321334,843.440262307731,0.003466567309153493,348461,347289,1172,3.6601454765294994,3.5249054727636366,0.9307680183610072,0.9007839412308071,0.042097503808067635,0.03790790955083519,0.01767404092844864,0.01680732761475313,4.0591608319546175,3.9963154310981635,0.9332984099035816,0.921839407737833,3.9596542124377536,3.9340967746174855,59,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,520,1314290,648370.0,1,1.0,1.0,2,129,447.7872337085014,843.5379070083608,0.003647874437325891,346290,344989,1301,3.6606043375843287,3.539164752098553,0.9305236898069134,0.903519735032619,0.042227433338454266,0.037969326558238085,0.017899121421262706,0.01698315018739728,4.059385262202301,3.999085150095909,0.929931441524474,0.9194962658100131,3.9339638580721292,3.9118336316326636,59,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,521,1314217,648962.0,1,1.0,1.0,2,135,483.340179509458,844.2091394013369,0.003537333680041802,346600,345347,1253,3.645812378997337,3.51554341465068,0.9283932350614942,0.8987681654802167,0.04192594694611507,0.037872053326074934,0.017315917034171426,0.016374834586662113,4.011500116448294,3.9511728712438434,0.9221522554011229,0.9130564206472309,3.8339160831304664,3.8119166908324487,59,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,522,1312758,648487.0,1,1.0,1.0,2,136,491.07309674046877,843.243776751447,0.00295009849411411,348218,347026,1192,3.659458068930757,3.521379984957245,0.9308633517896501,0.8987151277502867,0.042135171428077434,0.03770610847602197,0.017632684582711382,0.016759551157550154,4.000341323742746,3.938512407595188,0.9241763289492275,0.916251856719033,3.838876380874145,3.817239388344421,59,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,522,1313746,648715.0,1,1.0,1.0,2,136,484.6288726845371,845.3787598258256,0.002719175102647457,347113,345934,1179,3.6333923567303286,3.500124733234958,0.925170513488955,0.8943323712954978,0.04172472205680852,0.037859822972012,0.017720143148693104,0.016792220481363498,4.00407597319322,3.9437435181752805,0.9200648369753585,0.9091360287906803,3.88840745924147,3.8697290535279265,59,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,533,1313201,641847.0,1,1.0,1.0,2,132,486.55033899330266,823.2132922184171,0.0027327179721635163,348461,347534,927,3.6613730684759798,3.4767255716703005,0.9426654089432189,0.90072707849849,0.0430375157538543,0.03973999666219708,0.018165129167218172,0.017747903802217913,4.099050883043813,4.040010330968096,0.941370372145125,0.9206685154309505,3.9842676790617033,3.95894640924049,60,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,535,1315573,642496.0,1,1.0,1.0,2,143,550.9579017691186,823.010909609094,0.0027581195512626925,346290,345500,790,3.6609658883722975,3.490625629650424,0.9417883198116571,0.8996897012235495,0.043293777134587555,0.03984081041968162,0.01835600578871201,0.017901591895803183,4.094336058737488,4.036190980707946,0.9373164167563058,0.9194586653429866,3.94309511092414,3.9196595322486765,60,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,533,1314797,642997.0,1,1.0,1.0,2,113,355.44340427915904,823.5280542205766,0.0026795074847747475,346600,345607,993,3.6439509204608393,3.4758248117474606,0.9405751296379097,0.8976468782001605,0.04293894510238508,0.03955938392451542,0.01783239344110507,0.017418628673609042,4.045319452107436,3.988191091612477,0.9293923829925445,0.9106230502380285,3.846400878948128,3.8215380801483523,60,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,536,1313854,642654.0,1,1.0,1.0,2,133,496.94596157214175,822.6954124312284,0.0029954499377018926,348218,347343,875,3.659498713449701,3.482583882806905,0.94285896398722,0.8986433789739705,0.043205131527049634,0.039522892357122495,0.018131932988429304,0.017789332158701918,4.036906469650443,3.981083777761952,0.9314014871031854,0.9109934906035169,3.857520054833135,3.834147900466746,60,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,534,1314634,642760.0,1,1.0,1.0,2,113,358.5957109584551,824.1077454210136,0.003064456081435807,347113,346111,1002,3.63383472814194,3.4644263603799805,0.9377546023285902,0.8976625282635802,0.042847525793748245,0.039602901959198064,0.01824848097864558,0.01775730907136728,4.041251212252579,3.985462212534431,0.9292321939433178,0.9122821608593759,3.9067738361184148,3.8852655618856495,60,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1319325,647955.0,1,1.0,1.0,2,131,480.20498842340794,840.411951195009,0.003753137531761797,348461,347654,807,3.6606881139050516,3.514141716562602,0.9363725946186204,0.9066361893929411,0.04255667991738913,0.03850667617803909,0.01797189159336582,0.016904738619431963,4.080098929462319,4.015028500886765,0.9345055457310911,0.9234183521370287,3.968995169614004,3.9455063046129446,61,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1321530,648538.0,1,1.0,1.0,2,132,483.6207448164318,841.1320013344274,0.0031725661772071725,346290,345523,767,3.6600625607828072,3.516299750536762,0.9352869423327392,0.9041575350923692,0.04271206258338808,0.03860235063946539,0.018100097533304584,0.01715370612086605,4.07631694294679,4.013789189672285,0.9304274769916185,0.9168589261814609,3.938552773466133,3.915143819377398,61,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1321040,649081.0,1,1.0,1.0,2,131,481.21878502093244,841.3080057574373,0.0035602332203743814,346600,345819,781,3.643617870314012,3.512938650210206,0.934467436151279,0.9036960083385986,0.04250200249263343,0.03840448327014999,0.01755542639357583,0.016679245501259328,4.030573054407551,3.9687082887659915,0.9228306215273143,0.9134355067053602,3.8383084545953987,3.8170601990840027,61,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,530,1319743,648622.0,1,1.0,1.0,2,133,490.13403063276826,840.5751323126309,0.003908417778072902,348218,347518,700,3.6594814673752003,3.5221040218499367,0.9365890242632195,0.9057002641958346,0.042717211770325565,0.03863109249017317,0.017898353466583024,0.016989048049309678,4.0180481935596255,3.9549613067653437,0.9252581403547442,0.9146626232260425,3.842412591381732,3.819598688282071,61,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1320348,648712.0,1,1.0,1.0,2,132,489.42151989336026,841.5497323128925,0.003322337883535968,347113,346203,910,3.6341041993061753,3.4878009677868542,0.9312328843000125,0.8975581399436542,0.042327767234830435,0.03809036894538753,0.01796922614766481,0.017053578391868354,4.02263306906209,3.959520459529403,0.9212502239586454,0.9048153349115742,3.8925961679793737,3.871522115107586,61,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,522,1309953,641233.0,2,0.9961685823754789,0.9982566609205491,2,128,450.0206712049827,820.1311050376223,0.0034156420799416223,348461,347444,1017,3.661032302854163,3.4886074320297946,0.9392728198272116,0.8950729430257625,0.04285007080277685,0.04122966578786797,0.018074855228468474,0.01849506683091376,4.091993419112931,4.060535320673301,0.9367777161680279,0.9228836095449826,3.9768268211788858,3.964089992455989,62,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,522,1312076,641779.0,2,0.9961685823754789,0.9982753081491877,2,130,460.2382558885304,820.2137471739404,0.003375121573595451,346290,345282,1008,3.6602686454765236,3.4900498975543774,0.9386319223493084,0.8955078809057075,0.043095209133404,0.04132564107019769,0.018286502047601672,0.018654317340608545,4.089098203442196,4.058947379336839,0.9314018437628097,0.9147522805524154,3.942557582186117,3.930508973038542,62,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,522,1311683,642358.0,2,0.9961685823754789,0.9982597295576282,2,133,477.82262995803995,820.6484821577114,0.0029317254843361554,346600,345569,1031,3.6438975062579657,3.485347221543539,0.9378435743550115,0.8963372365110273,0.04284817214507088,0.04083410259600832,0.017747541012069948,0.018149776166264914,4.04030181892444,4.011537693714628,0.9253046046738325,0.9158906007720383,3.8415673672529507,3.8291511751059417,62,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,523,1310300,641902.0,2,0.9961759082217974,0.9982917852718596,2,131,462.83345320323383,820.0192209705638,0.0034152849320960286,348218,347248,970,3.6590183154359606,3.483676176720105,0.9394224628400327,0.8944358128226894,0.04304704418743952,0.04128461503018016,0.01804762014468046,0.018459429571948578,4.030116349247401,4.000831961284307,0.9257872214887635,0.9117263930925142,3.8507633657655957,3.8372179686989925,62,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,522,1311105,642137.0,2,0.9961685823754789,0.998291375869581,2,128,454.24554937847995,821.4344983429909,0.003141993673223965,347113,346030,1083,3.633195860335646,3.463418978791439,0.9340129849980907,0.8899780495697491,0.042603242493425425,0.04071612287951912,0.018116926278068376,0.018504175938502444,4.03101362207035,4.000884306381345,0.9236509410344157,0.9084766605026525,3.898276415373934,3.8885412417306946,62,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,533,1316933,647088.0,1,1.0,1.0,2,154,608.0606647672308,842.6775736060029,0.0033379075186823538,348461,347613,848,3.6612164324648515,3.5291710960552396,0.9299629992634939,0.9001753983986206,0.041713054459988554,0.03862341166757285,0.017507975823688987,0.016693852071125073,4.052358781526754,3.998731889319683,0.9371987174512403,0.9210058110205658,3.9665441966723347,3.940841843779994,63,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,534,1319279,647581.0,1,1.0,1.0,2,149,573.6028607786415,843.1788133617761,0.003338692868995431,346290,345470,820,3.6598924922168328,3.5370877354303,0.9286421959297007,0.8988427064132589,0.041832865371812314,0.03868932179349871,0.017697629316583207,0.017066604915043273,4.0481427443315185,3.995812752568927,0.933323967357684,0.9190738898218357,3.936737264092905,3.9145387975994317,63,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,534,1318947,648096.0,1,1.0,1.0,2,150,576.3925932711131,843.7808897575716,0.0036350327462266567,346600,345788,812,3.6437879330713296,3.5281513546290224,0.9274473586636254,0.8990332882434202,0.04157171446088355,0.038497576549793515,0.017157911784098926,0.016420465718879777,4.00292659392373,3.9513908988206015,0.9247028191436154,0.9092664934697332,3.8376627220669803,3.8146889480007196,63,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,534,1317396,647633.0,1,1.0,1.0,2,145,545.3700624498492,842.846333370991,0.0034921262238276876,348218,347365,853,3.659174521656827,3.536343767316657,0.9294793538414977,0.8995746500826829,0.041751471794797976,0.038501288270263265,0.017506081499287493,0.01680365033898061,3.9888933733191028,3.93713263621611,0.9273476997818172,0.9101646681373284,3.837232441678472,3.8150394250719244,63,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,534,1318408,647879.0,1,1.0,1.0,2,151,586.3722933321659,843.9573758504895,0.003416520803526396,347113,346308,805,3.633437220172298,3.5191967015200536,0.9249708965368921,0.8962121562874676,0.04150351710038463,0.03841955715721265,0.017576839114314426,0.016872263996211466,3.9979880033435835,3.946964177819497,0.9243821535177871,0.9071710218288095,3.894211042802524,3.8730082811098057,63,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,531,1317106,649518.0,1,1.0,1.0,2,123,410.3744869932041,826.2863397938122,0.003404790957152496,348461,347606,855,3.6614018431960362,3.4648676068126307,0.945250557330197,0.8971520917546728,0.04342847937032157,0.0389233787679154,0.018319591721661883,0.01736161055908126,4.110533757994347,4.031863050533164,0.9393988964457122,0.9196060482353811,3.982586168306778,3.9505920875031055,64,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,532,1319354,650215.0,1,1.0,1.0,2,129,450.7295922093891,826.788650685404,0.002899620248330085,346290,345413,877,3.6602288313697002,3.4802751534483676,0.9441390443047868,0.8989062858774632,0.0436607770987195,0.0390489066711444,0.01854012443075391,0.017402356020184532,4.108793367949039,4.032112446702204,0.9355329497995415,0.9195873916178828,3.9560859298998445,3.927490508137694,64,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1318443,650446.0,1,1.0,1.0,2,129,446.74754653116224,826.7388429871962,0.003224734399523952,346600,345561,1039,3.644974476218464,3.460383094075411,0.9432131408265553,0.8954519495400924,0.04321089474796056,0.03857495492836287,0.017938945656483227,0.016914524497845532,4.058008999486574,3.9807527823207614,0.9284898318025091,0.9127979816604351,3.8497822334417164,3.8230060828523817,64,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1317088,650113.0,1,1.0,1.0,2,127,432.3992430081786,827.0645502417484,0.0028291884726057925,348218,347230,988,3.659887015352298,3.4644929214656064,0.9448281651872938,0.8939889608707172,0.043576303890792846,0.03899144659159635,0.018299110099933763,0.01727385306569133,4.046232000198558,3.969778408919403,0.9303661718500497,0.9118260776496904,3.8538788675487647,3.8252214223877057,64,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,531,1318283,650355.0,1,1.0,1.0,2,126,428.74999538046046,827.7310501430027,0.0031206374992417446,347113,346237,876,3.63426832737947,3.448435797152258,0.939772166463235,0.892036620689322,0.04317851644971508,0.038485199444311266,0.01835447973497922,0.01729162394544777,4.05024442107534,3.975410899825854,0.9270093276979726,0.9069634522021223,3.906846947414051,3.8817650131066266,64,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,524,1315474,642287.0,1,1.0,1.0,2,143,547.0366376667127,826.53050151659,0.0027175655911878755,348461,347407,1054,3.6611953600952796,3.482352232475643,0.9409112270812809,0.9010729382822638,0.042984165546462796,0.038352710221728405,0.0181113218789489,0.017371555552996916,4.096308199388388,4.021179864386498,0.9369438927039783,0.9213145508479935,3.972585226394534,3.9434202064166883,65,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,526,1318005,643094.0,1,1.0,1.0,2,144,560.1269340713475,826.8798814984624,0.003569791424914891,346290,345368,922,3.6605233833492767,3.486613483588376,0.9398027314228209,0.8989217931102567,0.04318292372194297,0.03846042482221862,0.018345648699358365,0.017642051377081837,4.095545030822782,4.022647514053945,0.9320260263646967,0.9144278262566564,3.9499133755715135,3.9232241861336394,65,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,525,1317451,643457.0,1,1.0,1.0,2,140,535.074148480969,827.1900720615602,0.0035651890742376922,346600,345655,945,3.6433325374454166,3.489353789012653,0.9387164942009208,0.9000887636667364,0.04290694478598603,0.038243335117385834,0.01777494900985086,0.01703721919254748,4.0446249937910315,3.9735827663881493,0.9244473517769735,0.9102170218232596,3.8401339680143063,3.8138994150096788,65,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,524,1315721,643085.0,1,1.0,1.0,2,144,561.4756085401382,827.0601240323456,0.003094628356849229,348218,347214,1004,3.6597817986441115,3.485563751093026,0.9407650734915964,0.8987020489478122,0.04317798245462452,0.038192584400398605,0.018106988773494155,0.017467613633090833,4.034140924251257,3.9608302946210534,0.927000925672726,0.9113336481703778,3.8512551892719227,3.826768783230802,65,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1316958,643321.0,1,1.0,1.0,2,139,528.7292375504836,827.741475348619,0.003524728525373858,347113,346096,1017,3.633502691578399,3.46292182491479,0.9351360151445681,0.8935231383955637,0.04276848042161712,0.03801546391752577,0.0181683694697425,0.017318894179649578,4.03597975264372,3.963857865082206,0.9242536032147123,0.9093574987701518,3.898987986547238,3.876770231605118,65,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,526,1329164,648193.0,1,1.0,1.0,2,138,499.51667934318766,841.9878789001833,0.003758147230210884,348461,347452,1009,3.6607167625027532,3.475851201518466,0.9412460597778172,0.9000950037721058,0.04327216421261066,0.03756777914647203,0.01825863716427017,0.01738945235600889,4.101541996115743,4.025661222092769,0.9334468498742741,0.9214063651093646,3.967884243256027,3.9418357392876,66,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,527,1331452,648699.0,1,1.0,1.0,2,142,523.4997754219818,842.0722861963097,0.0034066280540782003,346290,345363,927,3.660455025549657,3.4884198319497552,0.940719442377455,0.9020892294021021,0.04351653188094845,0.03770815055463382,0.01850806253130764,0.01762203826119185,4.100323720700519,4.024187873524454,0.9297674880820836,0.9204276543243545,3.9420267952917416,3.916113908547071,66,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,526,1330807,649135.0,1,1.0,1.0,2,137,489.70293068311435,842.5792606711467,0.0023684184597070434,346600,345656,944,3.644437655909795,3.476704200248789,0.93909290145033,0.9005148348939569,0.043100654986460527,0.03723065706945634,0.01791376397343023,0.017144212743305482,4.05085508100871,3.974828692159625,0.922738401645331,0.9150224145659888,3.8404746630123796,3.817358241550624,66,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,525,1329088,648656.0,1,1.0,1.0,2,139,507.03166203878857,841.8727382962886,0.0036891589164936432,348218,347168,1050,3.6588866202644192,3.491156440904774,0.9413692553438844,0.8999387448471511,0.04353511844409623,0.037399760346575724,0.018282214950686698,0.01746128675453959,4.043231772701198,3.9671778118368453,0.923883348544548,0.9148210784723908,3.8484518745758685,3.8252669295295,66,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1330216,648894.0,1,1.0,1.0,2,132,464.88349347073984,842.9651443121924,0.003331013331206086,347113,346016,1097,3.633270071815789,3.4662883338029387,0.9361599400474145,0.8978634991890473,0.04306737260704707,0.03729596319245353,0.018279501525940996,0.017614792379543144,4.0431879566011,3.9696814599236836,0.9201255203838276,0.9094880218371659,3.892223436209544,3.870921847746615,66,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,521,1304977,642463.0,1,1.0,1.0,2,133,471.1235750969792,822.450660866817,0.0032528337841093266,348461,347224,1237,3.6609143194223908,3.485317192366604,0.9392377905363278,0.8981802019420873,0.04270442135336267,0.04008075478653549,0.018008547796235282,0.017628389742644517,4.084532224741246,4.036924536163102,0.9397587366862689,0.917191530953145,3.9708463628763604,3.9452575714324727,67,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,520,1306704,642966.0,1,1.0,1.0,2,134,470.93338386049015,823.0172453232434,0.0033523907452038732,346290,345018,1272,3.6611430913983343,3.4921665517494693,0.9385075679416965,0.8949620331282931,0.04289921105565507,0.04015732512506594,0.018132387295735294,0.01787442973989763,4.082307218084008,4.0354799126606,0.936878419904973,0.9170040800677747,3.9442910692310833,3.922971826491999,67,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,520,1306459,643564.0,1,1.0,1.0,2,133,472.4437606946819,823.6658553249938,0.003483443094209193,346600,345257,1343,3.6435924484066122,3.487413990489177,0.9371942004835757,0.8966370298810231,0.042611735605650285,0.03996443229246619,0.017624552145213565,0.017360980371143815,4.0365727613494515,3.98926211209195,0.9281830760189097,0.9116028154849039,3.847620298937111,3.825133627029945,67,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,520,1304911,643053.0,1,1.0,1.0,2,131,458.62733306248344,822.960087899518,0.00348357197420889,348218,346953,1265,3.6589061813271853,3.4977945887593975,0.9397827451819518,0.8969833310588375,0.04289053560568722,0.040152412574613855,0.017976498257689082,0.017794917467207374,4.027917603367357,3.9833089101415458,0.9299558455691345,0.9102384477334496,3.8573193019888605,3.8376710762384842,67,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,521,1305963,643355.0,1,1.0,1.0,2,137,487.0325059220925,824.1228275696191,0.003559339937130271,347113,345829,1284,3.634686256290866,3.472600291689755,0.9343816209410469,0.891521716684605,0.04252968952863988,0.0397971251687973,0.018089865222407606,0.017705282090281615,4.031411967904713,3.985790229532434,0.9278675277561518,0.9080387420831638,3.907881147004463,3.8894722716901664,67,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,530,1308739,640487.0,1,1.0,1.0,2,140,512.0946030092548,828.1630141418269,0.0034638586387444516,348461,347588,873,3.661554568465462,3.531497988363496,0.929520596420332,0.8994876957206623,0.0418196255336778,0.03765952794687964,0.017546635672117564,0.016956856968595002,4.053220508706577,4.000507532181145,0.9355759462449936,0.9221888195777231,3.96233727610231,3.9390200536394393,68,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1310689,640928.0,1,1.0,1.0,2,132,470.39126617399955,828.0828683653192,0.0029045603845554075,346290,345368,922,3.66129727323706,3.542360497566907,0.929463745233905,0.9022635191876774,0.04194366588682217,0.03778867758448959,0.01778682448866137,0.017172986495564153,4.053201293911827,4.000934388107628,0.9318401529984613,0.9207363880163649,3.9413085069176836,3.920302824090489,68,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1310686,641506.0,1,1.0,1.0,2,129,456.1281246553089,828.9893544290398,0.0035760890336249507,346600,345798,802,3.6433714978514486,3.528139908024017,0.9265571018759701,0.8984876600460152,0.041570512264385566,0.037458284894649474,0.01716030746273836,0.01657036767129943,4.002557958032907,3.950591684631949,0.9232686612619417,0.9097798243054941,3.834189772865313,3.811809881113561,68,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,529,1308998,640987.0,1,1.0,1.0,2,137,500.9010547398314,828.5647740824485,0.003243572350537236,348218,347213,1005,3.65836653003907,3.5389348689413787,0.9294494157035929,0.9003222612125306,0.041835991163925314,0.03768868101136766,0.0175425459300199,0.017024132160950195,3.993984690275534,3.9415537508631213,0.9254011987687929,0.9144446262159679,3.8435927101396836,3.8235945224253345,68,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,529,1309722,641027.0,1,1.0,1.0,2,139,508.05678629610173,828.9035721759865,0.003644463548561791,347113,346121,992,3.6339774082523943,3.5162821288812753,0.9252448293438595,0.8954012372508602,0.041609726078452335,0.037530227868288836,0.0176556753274144,0.01703161611112877,3.9997514960270304,3.9483591872952104,0.9230241230133943,0.9091522329694147,3.892167954855868,3.8739844624621456,68,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,523,1317695,645844.0,1,1.0,1.0,2,126,440.5406086514684,834.1628377817749,0.0034722596827332156,348461,347531,930,3.660083098558069,3.481152105147408,0.9401806298952736,0.89752835737049,0.04293717682739094,0.037895899934106594,0.0180904725046111,0.016631609841999708,4.0935916636318765,4.005294161055974,0.9367883865802109,0.9201764015707257,3.970731487984049,3.9388731627636644,69,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,524,1319939,646370.0,1,1.0,1.0,2,125,431.91620843383623,834.2335130201033,0.0031970929671743544,346290,345404,886,3.6599442073552324,3.4957976292641817,0.9400999305127623,0.9012421175367956,0.04320447939224792,0.037862908362381445,0.018340841449433126,0.01705249504927563,4.0903869405787106,4.006103797483803,0.9331543294741196,0.9189154895763649,3.942041162050035,3.9133280225330194,69,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,524,1319558,646923.0,1,1.0,1.0,2,128,443.8170425950536,835.2112378007737,0.0030272878123585793,346600,345712,888,3.6432091060625846,3.4874052581077324,0.9385617054341051,0.898578320658622,0.04289697783125839,0.03766140602582496,0.01779805155736567,0.01634308326005461,4.045058164535341,3.960003415210481,0.9250246244801206,0.9137756914683485,3.845574578828463,3.8182779447299953,69,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,522,1317778,646282.0,1,1.0,1.0,2,129,459.8675717435236,834.5520549195562,0.003792671022978881,348218,347167,1051,3.659628681805474,3.482597624946355,0.9405029830897825,0.8970991036000957,0.04313486016816114,0.037722479383121094,0.018092157376709193,0.016775788021326912,4.025359541617293,3.9391984179839334,0.9276781854674317,0.9120552866874637,3.8385059929565064,3.810215853239606,69,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,524,1319082,646704.0,1,1.0,1.0,2,128,447.34644339554114,835.1571694919384,0.003684933145788783,347113,346206,907,3.63341475100928,3.4591848431521544,0.9346111722100551,0.892273956831936,0.042676903346562454,0.037266829575455074,0.018122158483677347,0.016669266274992347,4.034580939908408,3.948027319401151,0.9227635515172355,0.9047470393599042,3.895491990967432,3.8670162986526595,69,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
