SCOPE,FOLD,LABEL,PROGRAM,NIGHT,PETAL,OFFSET_KMS,COMPONENT,N_LABELS_FIT,N_TRAIN_PAIRS
REAL,2,DARK:20211013:P1,DARK,20211013,1,0.23984847052288147,0,4563,1323995
REAL,2,DARK:20211013:P2,DARK,20211013,2,0.6818318042441353,0,4563,1323995
REAL,2,DARK:20211013:P3,DARK,20211013,3,0.7321443103518737,0,4563,1323995
REAL,2,DARK:20211013:P4,DARK,20211013,4,-0.17304031338342518,0,4563,1323995
REAL,2,DARK:20211013:P5,DARK,20211013,5,-0.9648582392758989,0,4563,1323995
REAL,2,DARK:20211013:P6,DARK,20211013,6,-0.4200153550794033,0,4563,1323995
REAL,2,DARK:20211013:P7,DARK,20211013,7,-0.05713820982885007,0,4563,1323995
REAL,2,DARK:20211013:P8,DARK,20211013,8,-0.028068266892690118,0,4563,1323995
REAL,2,DARK:20211013:P9,DARK,20211013,9,-0.35014212976226844,0,4563,1323995
REAL,2,DARK:20211014:P0,DARK,20211014,0,0.3609224691996531,0,4563,1323995
REAL,2,DARK:20211014:P2,DARK,20211014,2,1.1407464826899134,0,4563,1323995
REAL,2,DARK:20211014:P3,DARK,20211014,3,0.0700326299863605,0,4563,1323995
REAL,2,DARK:20211014:P5,DARK,20211014,5,0.32634935158955425,0,4563,1323995
REAL,2,DARK:20211014:P6,DARK,20211014,6,0.8046485226543667,0,4563,1323995
REAL,2,DARK:20211014:P7,DARK,20211014,7,-0.3892217534452205,0,4563,1323995
REAL,2,DARK:20211014:P8,DARK,20211014,8,-1.1214587258088913,0,4563,1323995
REAL,2,DARK:20211014:P9,DARK,20211014,9,-1.1920189768657363,0,4563,1323995
REAL,2,DARK:20211016:P1,DARK,20211016,1,0.5284725077075012,0,4563,1323995
REAL,2,DARK:20211016:P2,DARK,20211016,2,0.26857962443693323,0,4563,1323995
REAL,2,DARK:20211016:P3,DARK,20211016,3,0.5288676224695654,0,4563,1323995
REAL,2,DARK:20211016:P5,DARK,20211016,5,-0.46692881945160053,0,4563,1323995
REAL,2,DARK:20211016:P7,DARK,20211016,7,0.016283696850133297,0,4563,1323995
REAL,2,DARK:20211016:P8,DARK,20211016,8,-0.48313010745898977,0,4563,1323995
REAL,2,DARK:20211016:P9,DARK,20211016,9,-0.3921445245535429,0,4563,1323995
REAL,2,DARK:20211024:P1,DARK,20211024,1,0.0,0,4563,1323995
REAL,2,DARK:20211027:P0,DARK,20211027,0,0.03822395363393368,0,4563,1323995
REAL,2,DARK:20211027:P1,DARK,20211027,1,-0.312721857443099,0,4563,1323995
REAL,2,DARK:20211027:P2,DARK,20211027,2,0.30751457274385824,0,4563,1323995
REAL,2,DARK:20211027:P3,DARK,20211027,3,0.4201029507328135,0,4563,1323995
REAL,2,DARK:20211027:P4,DARK,20211027,4,0.54410230241719,0,4563,1323995
REAL,2,DARK:20211027:P5,DARK,20211027,5,-0.7203604573584719,0,4563,1323995
REAL,2,DARK:20211027:P6,DARK,20211027,6,-0.22596211723259169,0,4563,1323995
REAL,2,DARK:20211027:P7,DARK,20211027,7,-0.36126381057405266,0,4563,1323995
REAL,2,DARK:20211027:P8,DARK,20211027,8,0.9071554846365824,0,4563,1323995
REAL,2,DARK:20211027:P9,DARK,20211027,9,-0.5967910215561625,0,4563,1323995
REAL,2,DARK:20211028:P1,DARK,20211028,1,-0.3077952239177208,0,4563,1323995
REAL,2,DARK:20211028:P2,DARK,20211028,2,0.045170361031996314,0,4563,1323995
REAL,2,DARK:20211028:P3,DARK,20211028,3,0.1520218789752918,0,4563,1323995
REAL,2,DARK:20211028:P4,DARK,20211028,4,-0.09222852039166746,0,4563,1323995
REAL,2,DARK:20211028:P5,DARK,20211028,5,0.574895796992146,0,4563,1323995
REAL,2,DARK:20211028:P6,DARK,20211028,6,0.25421991021649176,0,4563,1323995
REAL,2,DARK:20211028:P7,DARK,20211028,7,-0.07939277242311449,0,4563,1323995
REAL,2,DARK:20211028:P8,DARK,20211028,8,-0.11468032683758343,0,4563,1323995
REAL,2,DARK:20211028:P9,DARK,20211028,9,-0.43221110364583976,0,4563,1323995
REAL,2,DARK:20211029:P0,DARK,20211029,0,0.1718870969257681,0,4563,1323995
REAL,2,DARK:20211029:P1,DARK,20211029,1,-0.1910252048307106,0,4563,1323995
REAL,2,DARK:20211029:P2,DARK,20211029,2,-0.6445387430903396,0,4563,1323995
REAL,2,DARK:20211029:P3,DARK,20211029,3,0.5431451699328523,0,4563,1323995
REAL,2,DARK:20211029:P4,DARK,20211029,4,-0.08778036295755334,0,4563,1323995
REAL,2,DARK:20211029:P5,DARK,20211029,5,-0.24305526084946044,0,4563,1323995
REAL,2,DARK:20211029:P6,DARK,20211029,6,0.6197129917015761,0,4563,1323995
REAL,2,DARK:20211029:P7,DARK,20211029,7,0.017758037382399797,0,4563,1323995
REAL,2,DARK:20211029:P8,DARK,20211029,8,0.3356368052702213,0,4563,1323995
REAL,2,DARK:20211029:P9,DARK,20211029,9,-0.5217405294847536,0,4563,1323995
REAL,2,DARK:20211030:P0,DARK,20211030,0,0.19292040572511998,0,4563,1323995
REAL,2,DARK:20211030:P1,DARK,20211030,1,-0.07687999639232157,0,4563,1323995
REAL,2,DARK:20211030:P2,DARK,20211030,2,0.33672807336295146,0,4563,1323995
REAL,2,DARK:20211030:P3,DARK,20211030,3,1.069514187341296,0,4563,1323995
REAL,2,DARK:20211030:P4,DARK,20211030,4,-0.08576247319287968,0,4563,1323995
REAL,2,DARK:20211030:P5,DARK,20211030,5,-0.5561593156158796,0,4563,1323995
REAL,2,DARK:20211030:P6,DARK,20211030,6,-0.189396027137605,0,4563,1323995
REAL,2,DARK:20211030:P7,DARK,20211030,7,-0.9008167935443228,0,4563,1323995
REAL,2,DARK:20211030:P8,DARK,20211030,8,0.6277354539673717,0,4563,1323995
REAL,2,DARK:20211030:P9,DARK,20211030,9,-0.4178835145137307,0,4563,1323995
REAL,2,DARK:20211031:P0,DARK,20211031,0,0.11823930984698082,0,4563,1323995
REAL,2,DARK:20211031:P1,DARK,20211031,1,-0.18980553961738617,0,4563,1323995
REAL,2,DARK:20211031:P2,DARK,20211031,2,0.030901114440377277,0,4563,1323995
REAL,2,DARK:20211031:P3,DARK,20211031,3,0.3235829584248431,0,4563,1323995
REAL,2,DARK:20211031:P4,DARK,20211031,4,-0.5994368838928625,0,4563,1323995
REAL,2,DARK:20211031:P5,DARK,20211031,5,0.36227829535230766,0,4563,1323995
REAL,2,DARK:20211031:P6,DARK,20211031,6,0.3800258818944095,0,4563,1323995
REAL,2,DARK:20211031:P7,DARK,20211031,7,-0.30354088186465555,0,4563,1323995
REAL,2,DARK:20211031:P8,DARK,20211031,8,0.9664163904810728,0,4563,1323995
REAL,2,DARK:20211031:P9,DARK,20211031,9,-1.0886606450650869,0,4563,1323995
REAL,2,DARK:20211101:P0,DARK,20211101,0,0.5033612969888279,0,4563,1323995
REAL,2,DARK:20211101:P1,DARK,20211101,1,0.051435438873313796,0,4563,1323995
REAL,2,DARK:20211101:P2,DARK,20211101,2,0.10479938812997341,0,4563,1323995
REAL,2,DARK:20211101:P3,DARK,20211101,3,0.02495468814436188,0,4563,1323995
REAL,2,DARK:20211101:P4,DARK,20211101,4,-0.5083548396959502,0,4563,1323995
REAL,2,DARK:20211101:P5,DARK,20211101,5,0.10800292197444777,0,4563,1323995
REAL,2,DARK:20211101:P6,DARK,20211101,6,0.5602026313717007,0,4563,1323995
REAL,2,DARK:20211101:P7,DARK,20211101,7,-0.8128920819613529,0,4563,1323995
REAL,2,DARK:20211101:P8,DARK,20211101,8,0.40289919485699666,0,4563,1323995
REAL,2,DARK:20211101:P9,DARK,20211101,9,-0.43440863868231905,0,4563,1323995
REAL,2,DARK:20211102:P0,DARK,20211102,0,-0.3361906469632495,0,4563,1323995
REAL,2,DARK:20211102:P1,DARK,20211102,1,0.06942074508000022,0,4563,1323995
REAL,2,DARK:20211102:P2,DARK,20211102,2,-0.16670694929389887,0,4563,1323995
REAL,2,DARK:20211102:P3,DARK,20211102,3,0.27086193473591785,0,4563,1323995
REAL,2,DARK:20211102:P4,DARK,20211102,4,0.14490835615279096,0,4563,1323995
REAL,2,DARK:20211102:P5,DARK,20211102,5,0.3175823062176469,0,4563,1323995
REAL,2,DARK:20211102:P6,DARK,20211102,6,-0.13303608271220393,0,4563,1323995
REAL,2,DARK:20211102:P7,DARK,20211102,7,-0.5707197282746164,0,4563,1323995
REAL,2,DARK:20211102:P8,DARK,20211102,8,0.5876799454822635,0,4563,1323995
REAL,2,DARK:20211102:P9,DARK,20211102,9,-0.18379988042465062,0,4563,1323995
REAL,2,DARK:20211103:P0,DARK,20211103,0,-0.022570954053755213,0,4563,1323995
REAL,2,DARK:20211103:P1,DARK,20211103,1,-0.046640072060993215,0,4563,1323995
REAL,2,DARK:20211103:P2,DARK,20211103,2,0.8740767296974375,0,4563,1323995
REAL,2,DARK:20211103:P3,DARK,20211103,3,0.5452885350705883,0,4563,1323995
REAL,2,DARK:20211103:P4,DARK,20211103,4,-0.31438466477140753,0,4563,1323995
REAL,2,DARK:20211103:P5,DARK,20211103,5,-0.6801809132948955,0,4563,1323995
REAL,2,DARK:20211103:P6,DARK,20211103,6,-0.0050891529713115915,0,4563,1323995
REAL,2,DARK:20211103:P7,DARK,20211103,7,-0.5205690140179395,0,4563,1323995
REAL,2,DARK:20211103:P8,DARK,20211103,8,0.944228574546821,0,4563,1323995
REAL,2,DARK:20211103:P9,DARK,20211103,9,-0.7741590681445439,0,4563,1323995
REAL,2,DARK:20211104:P0,DARK,20211104,0,-0.28913054064400723,0,4563,1323995
REAL,2,DARK:20211104:P1,DARK,20211104,1,0.3080928034515673,0,4563,1323995
REAL,2,DARK:20211104:P2,DARK,20211104,2,0.1814551746493019,0,4563,1323995
REAL,2,DARK:20211104:P3,DARK,20211104,3,0.5449849660688352,0,4563,1323995
REAL,2,DARK:20211104:P4,DARK,20211104,4,-0.033841761891810686,0,4563,1323995
REAL,2,DARK:20211104:P5,DARK,20211104,5,0.029441672192250395,0,4563,1323995
REAL,2,DARK:20211104:P6,DARK,20211104,6,0.036619527473085084,0,4563,1323995
REAL,2,DARK:20211104:P7,DARK,20211104,7,-0.6856863739301314,0,4563,1323995
REAL,2,DARK:20211104:P8,DARK,20211104,8,0.8604024757945115,0,4563,1323995
REAL,2,DARK:20211104:P9,DARK,20211104,9,-0.952337943163602,0,4563,1323995
REAL,2,DARK:20211105:P0,DARK,20211105,0,-0.25322472387295375,0,4563,1323995
REAL,2,DARK:20211105:P1,DARK,20211105,1,0.16761379818204203,0,4563,1323995
REAL,2,DARK:20211105:P2,DARK,20211105,2,0.6926441944364483,0,4563,1323995
REAL,2,DARK:20211105:P3,DARK,20211105,3,0.5661458081658153,0,4563,1323995
REAL,2,DARK:20211105:P4,DARK,20211105,4,-0.4262494035852042,0,4563,1323995
REAL,2,DARK:20211105:P5,DARK,20211105,5,-0.6620645345428079,0,4563,1323995
REAL,2,DARK:20211105:P6,DARK,20211105,6,-0.3488645847115667,0,4563,1323995
REAL,2,DARK:20211105:P7,DARK,20211105,7,-0.35011991214081933,0,4563,1323995
REAL,2,DARK:20211105:P8,DARK,20211105,8,0.8323442364177434,0,4563,1323995
REAL,2,DARK:20211105:P9,DARK,20211105,9,-0.21822487834869708,0,4563,1323995
REAL,2,DARK:20211106:P0,DARK,20211106,0,-0.3105876584706843,0,4563,1323995
REAL,2,DARK:20211106:P1,DARK,20211106,1,0.27864759878003287,0,4563,1323995
REAL,2,DARK:20211106:P2,DARK,20211106,2,0.3422358197967432,0,4563,1323995
REAL,2,DARK:20211106:P3,DARK,20211106,3,0.6692656706858227,0,4563,1323995
REAL,2,DARK:20211106:P4,DARK,20211106,4,-0.715113664323098,0,4563,1323995
REAL,2,DARK:20211106:P5,DARK,20211106,5,-0.7280918468529979,0,4563,1323995
REAL,2,DARK:20211106:P6,DARK,20211106,6,-0.11331698038465501,0,4563,1323995
REAL,2,DARK:20211106:P7,DARK,20211106,7,-0.29950541247074725,0,4563,1323995
REAL,2,DARK:20211106:P8,DARK,20211106,8,1.0930342305397978,0,4563,1323995
REAL,2,DARK:20211106:P9,DARK,20211106,9,-0.2165677573002141,0,4563,1323995
REAL,2,DARK:20211107:P0,DARK,20211107,0,0.36215650734897054,0,4563,1323995
REAL,2,DARK:20211107:P1,DARK,20211107,1,-0.29673278543299764,0,4563,1323995
REAL,2,DARK:20211107:P2,DARK,20211107,2,-0.03283261304570387,0,4563,1323995
REAL,2,DARK:20211107:P3,DARK,20211107,3,0.3666398594833349,0,4563,1323995
REAL,2,DARK:20211107:P4,DARK,20211107,4,-0.5533635988215467,0,4563,1323995
REAL,2,DARK:20211107:P5,DARK,20211107,5,-0.7770252734745164,0,4563,1323995
REAL,2,DARK:20211107:P6,DARK,20211107,6,-0.1042849876065502,0,4563,1323995
REAL,2,DARK:20211107:P8,DARK,20211107,8,1.2631333648368541,0,4563,1323995
REAL,2,DARK:20211107:P9,DARK,20211107,9,-0.22769047328784464,0,4563,1323995
REAL,2,DARK:20211108:P0,DARK,20211108,0,-0.2633092096553347,0,4563,1323995
REAL,2,DARK:20211108:P1,DARK,20211108,1,0.16793260938274104,0,4563,1323995
REAL,2,DARK:20211108:P2,DARK,20211108,2,0.1413961686992991,0,4563,1323995
REAL,2,DARK:20211108:P3,DARK,20211108,3,0.5055606352637838,0,4563,1323995
REAL,2,DARK:20211108:P4,DARK,20211108,4,-0.8119977736965136,0,4563,1323995
REAL,2,DARK:20211108:P5,DARK,20211108,5,0.050700515776138134,0,4563,1323995
REAL,2,DARK:20211108:P6,DARK,20211108,6,0.18458945400758375,0,4563,1323995
REAL,2,DARK:20211108:P7,DARK,20211108,7,-0.34253620107809674,0,4563,1323995
REAL,2,DARK:20211108:P8,DARK,20211108,8,0.7079024344765094,0,4563,1323995
REAL,2,DARK:20211108:P9,DARK,20211108,9,-0.34023863317611003,0,4563,1323995
REAL,2,DARK:20211109:P0,DARK,20211109,0,0.30406021264112487,0,4563,1323995
REAL,2,DARK:20211109:P1,DARK,20211109,1,-0.2807712989757048,0,4563,1323995
REAL,2,DARK:20211109:P2,DARK,20211109,2,-0.01569439262315683,0,4563,1323995
REAL,2,DARK:20211109:P3,DARK,20211109,3,0.28038754960549234,0,4563,1323995
REAL,2,DARK:20211109:P4,DARK,20211109,4,0.10814321975181343,0,4563,1323995
REAL,2,DARK:20211109:P5,DARK,20211109,5,-0.17070716941845274,0,4563,1323995
REAL,2,DARK:20211109:P6,DARK,20211109,6,-0.05080539510278412,0,4563,1323995
REAL,2,DARK:20211109:P7,DARK,20211109,7,-0.23564683939911898,0,4563,1323995
REAL,2,DARK:20211109:P8,DARK,20211109,8,0.30338070209884,0,4563,1323995
REAL,2,DARK:20211109:P9,DARK,20211109,9,-0.24234658857805313,0,4563,1323995
REAL,2,DARK:20211110:P0,DARK,20211110,0,0.5831682210918032,0,4563,1323995
REAL,2,DARK:20211110:P1,DARK,20211110,1,0.10729564164827862,0,4563,1323995
REAL,2,DARK:20211110:P2,DARK,20211110,2,0.4834968072609449,0,4563,1323995
REAL,2,DARK:20211110:P3,DARK,20211110,3,0.47619661524875057,0,4563,1323995
REAL,2,DARK:20211110:P4,DARK,20211110,4,-0.3319056516159551,0,4563,1323995
REAL,2,DARK:20211110:P5,DARK,20211110,5,-0.6951730474311881,0,4563,1323995
REAL,2,DARK:20211110:P6,DARK,20211110,6,0.028252609122624256,0,4563,1323995
REAL,2,DARK:20211110:P7,DARK,20211110,7,-0.24339142404043437,0,4563,1323995
REAL,2,DARK:20211110:P8,DARK,20211110,8,0.1376518714635251,0,4563,1323995
REAL,2,DARK:20211110:P9,DARK,20211110,9,-0.5455916427483489,0,4563,1323995
REAL,2,DARK:20211111:P0,DARK,20211111,0,-0.30373863950821006,0,4563,1323995
REAL,2,DARK:20211111:P1,DARK,20211111,1,-0.11975601566989735,0,4563,1323995
REAL,2,DARK:20211111:P2,DARK,20211111,2,0.46743019812250797,0,4563,1323995
REAL,2,DARK:20211111:P3,DARK,20211111,3,0.6954643216635477,0,4563,1323995
REAL,2,DARK:20211111:P4,DARK,20211111,4,-0.8974832844961876,0,4563,1323995
REAL,2,DARK:20211111:P5,DARK,20211111,5,0.12449679494262092,0,4563,1323995
REAL,2,DARK:20211111:P6,DARK,20211111,6,0.15328490516710036,0,4563,1323995
REAL,2,DARK:20211111:P7,DARK,20211111,7,-0.6944975063023743,0,4563,1323995
REAL,2,DARK:20211111:P8,DARK,20211111,8,0.8315642986270374,0,4563,1323995
REAL,2,DARK:20211111:P9,DARK,20211111,9,-0.25676507254614517,0,4563,1323995
REAL,2,DARK:20211112:P0,DARK,20211112,0,-0.010089497362955856,0,4563,1323995
REAL,2,DARK:20211112:P1,DARK,20211112,1,0.0912569980841875,0,4563,1323995
REAL,2,DARK:20211112:P2,DARK,20211112,2,0.23291068206337423,0,4563,1323995
REAL,2,DARK:20211112:P3,DARK,20211112,3,0.3825902269638066,0,4563,1323995
REAL,2,DARK:20211112:P4,DARK,20211112,4,-0.6208414410976678,0,4563,1323995
REAL,2,DARK:20211112:P5,DARK,20211112,5,-0.14523635337630283,0,4563,1323995
REAL,2,DARK:20211112:P6,DARK,20211112,6,-0.05372602372544663,0,4563,1323995
REAL,2,DARK:20211112:P7,DARK,20211112,7,-0.2807287550130197,0,4563,1323995
REAL,2,DARK:20211112:P8,DARK,20211112,8,0.48692136395284646,0,4563,1323995
REAL,2,DARK:20211112:P9,DARK,20211112,9,-0.08305720048882195,0,4563,1323995
REAL,2,DARK:20211113:P0,DARK,20211113,0,0.04095272455340295,0,4563,1323995
REAL,2,DARK:20211113:P1,DARK,20211113,1,0.23525446065246092,0,4563,1323995
REAL,2,DARK:20211113:P2,DARK,20211113,2,-0.09520216276807772,0,4563,1323995
REAL,2,DARK:20211113:P3,DARK,20211113,3,0.19783714798511182,0,4563,1323995
REAL,2,DARK:20211113:P4,DARK,20211113,4,0.004369525115784022,0,4563,1323995
REAL,2,DARK:20211113:P5,DARK,20211113,5,-0.1506338996941674,0,4563,1323995
REAL,2,DARK:20211113:P6,DARK,20211113,6,-0.07459966932067609,0,4563,1323995
REAL,2,DARK:20211113:P7,DARK,20211113,7,-0.3832763150923341,0,4563,1323995
REAL,2,DARK:20211113:P8,DARK,20211113,8,0.2534342988473163,0,4563,1323995
REAL,2,DARK:20211113:P9,DARK,20211113,9,-0.028136110278820632,0,4563,1323995
REAL,2,DARK:20211114:P0,DARK,20211114,0,0.39150319681192064,0,4563,1323995
REAL,2,DARK:20211114:P1,DARK,20211114,1,-0.11804379045633456,0,4563,1323995
REAL,2,DARK:20211114:P2,DARK,20211114,2,0.4095977281596272,0,4563,1323995
REAL,2,DARK:20211114:P3,DARK,20211114,3,-0.04335496687755718,0,4563,1323995
REAL,2,DARK:20211114:P4,DARK,20211114,4,-0.031604393656031064,0,4563,1323995
REAL,2,DARK:20211114:P5,DARK,20211114,5,-0.22243668312112333,0,4563,1323995
REAL,2,DARK:20211114:P6,DARK,20211114,6,-0.00258517999065018,0,4563,1323995
REAL,2,DARK:20211114:P7,DARK,20211114,7,0.23860271899441293,0,4563,1323995
REAL,2,DARK:20211114:P8,DARK,20211114,8,0.21261962781296698,0,4563,1323995
REAL,2,DARK:20211114:P9,DARK,20211114,9,-0.8342982576772315,0,4563,1323995
REAL,2,DARK:20211116:P2,DARK,20211116,2,-0.0026426362889862554,0,4563,1323995
REAL,2,DARK:20211116:P3,DARK,20211116,3,0.002642636288986311,0,4563,1323995
REAL,2,DARK:20211126:P0,DARK,20211126,0,0.12948960473131704,0,4563,1323995
REAL,2,DARK:20211126:P1,DARK,20211126,1,0.3997229489853713,0,4563,1323995
REAL,2,DARK:20211126:P2,DARK,20211126,2,-0.05123529239814717,0,4563,1323995
REAL,2,DARK:20211126:P3,DARK,20211126,3,-0.09188426639950348,0,4563,1323995
REAL,2,DARK:20211126:P4,DARK,20211126,4,-0.4049622248188952,0,4563,1323995
REAL,2,DARK:20211126:P5,DARK,20211126,5,0.2890427667784195,0,4563,1323995
REAL,2,DARK:20211126:P6,DARK,20211126,6,-0.08614665323177838,0,4563,1323995
REAL,2,DARK:20211126:P7,DARK,20211126,7,-0.6641801647622022,0,4563,1323995
REAL,2,DARK:20211126:P8,DARK,20211126,8,0.5159206853966007,0,4563,1323995
REAL,2,DARK:20211126:P9,DARK,20211126,9,-0.03576740428118197,0,4563,1323995
REAL,2,DARK:20211127:P0,DARK,20211127,0,0.2390971788896507,0,4563,1323995
REAL,2,DARK:20211127:P1,DARK,20211127,1,-0.058858491505360024,0,4563,1323995
REAL,2,DARK:20211127:P2,DARK,20211127,2,0.11261267882616957,0,4563,1323995
REAL,2,DARK:20211127:P3,DARK,20211127,3,0.3360673923160383,0,4563,1323995
REAL,2,DARK:20211127:P4,DARK,20211127,4,-0.17817652141024357,0,4563,1323995
REAL,2,DARK:20211127:P5,DARK,20211127,5,0.18690855513555713,0,4563,1323995
REAL,2,DARK:20211127:P6,DARK,20211127,6,0.0032542486753221194,0,4563,1323995
REAL,2,DARK:20211127:P7,DARK,20211127,7,-0.7091972412635401,0,4563,1323995
REAL,2,DARK:20211127:P8,DARK,20211127,8,0.5414481376752608,0,4563,1323995
REAL,2,DARK:20211127:P9,DARK,20211127,9,-0.47315593733885486,0,4563,1323995
REAL,2,DARK:20211128:P0,DARK,20211128,0,0.04462671440950724,0,4563,1323995
REAL,2,DARK:20211128:P1,DARK,20211128,1,0.3345873067215394,0,4563,1323995
REAL,2,DARK:20211128:P2,DARK,20211128,2,0.532969954237444,0,4563,1323995
REAL,2,DARK:20211128:P3,DARK,20211128,3,0.09696753551507473,0,4563,1323995
REAL,2,DARK:20211128:P4,DARK,20211128,4,-0.024509247082201514,0,4563,1323995
REAL,2,DARK:20211128:P5,DARK,20211128,5,-0.5818685246476059,0,4563,1323995
REAL,2,DARK:20211128:P6,DARK,20211128,6,-0.052584489770757685,0,4563,1323995
REAL,2,DARK:20211128:P7,DARK,20211128,7,-1.1253770867376496,0,4563,1323995
REAL,2,DARK:20211128:P8,DARK,20211128,8,0.990502910627881,0,4563,1323995
REAL,2,DARK:20211128:P9,DARK,20211128,9,-0.21531507327323157,0,4563,1323995
REAL,2,DARK:20211129:P0,DARK,20211129,0,-0.12603576997652266,0,4563,1323995
REAL,2,DARK:20211129:P1,DARK,20211129,1,-0.07331615750427124,0,4563,1323995
REAL,2,DARK:20211129:P2,DARK,20211129,2,0.2232230074640905,0,4563,1323995
REAL,2,DARK:20211129:P3,DARK,20211129,3,0.6040685084801497,0,4563,1323995
REAL,2,DARK:20211129:P4,DARK,20211129,4,-0.07146958028331366,0,4563,1323995
REAL,2,DARK:20211129:P5,DARK,20211129,5,-0.20388233417180868,0,4563,1323995
REAL,2,DARK:20211129:P6,DARK,20211129,6,0.18896058631312143,0,4563,1323995
REAL,2,DARK:20211129:P7,DARK,20211129,7,-0.8722629993855202,0,4563,1323995
REAL,2,DARK:20211129:P8,DARK,20211129,8,0.43569057973236863,0,4563,1323995
REAL,2,DARK:20211129:P9,DARK,20211129,9,-0.10497584066829371,0,4563,1323995
REAL,2,DARK:20211130:P0,DARK,20211130,0,-0.03342978922874242,0,4563,1323995
REAL,2,DARK:20211130:P1,DARK,20211130,1,0.12730277513938573,0,4563,1323995
REAL,2,DARK:20211130:P2,DARK,20211130,2,0.3567796150253936,0,4563,1323995
REAL,2,DARK:20211130:P3,DARK,20211130,3,0.5523078748629418,0,4563,1323995
REAL,2,DARK:20211130:P4,DARK,20211130,4,-0.19938238495113164,0,4563,1323995
REAL,2,DARK:20211130:P5,DARK,20211130,5,-0.4988889441449946,0,4563,1323995
REAL,2,DARK:20211130:P6,DARK,20211130,6,-0.017735008274612142,0,4563,1323995
REAL,2,DARK:20211130:P7,DARK,20211130,7,-0.5117182044601822,0,4563,1323995
REAL,2,DARK:20211130:P8,DARK,20211130,8,0.637818128783986,0,4563,1323995
REAL,2,DARK:20211130:P9,DARK,20211130,9,-0.41305406275204415,0,4563,1323995
REAL,2,DARK:20211201:P0,DARK,20211201,0,-0.28232866575327337,0,4563,1323995
REAL,2,DARK:20211201:P1,DARK,20211201,1,0.385676544494797,0,4563,1323995
REAL,2,DARK:20211201:P2,DARK,20211201,2,0.05370788572356343,0,4563,1323995
REAL,2,DARK:20211201:P3,DARK,20211201,3,0.19824478916736826,0,4563,1323995
REAL,2,DARK:20211201:P4,DARK,20211201,4,0.1814798776737193,0,4563,1323995
REAL,2,DARK:20211201:P5,DARK,20211201,5,-0.3358444383813145,0,4563,1323995
REAL,2,DARK:20211201:P6,DARK,20211201,6,0.013693518320999642,0,4563,1323995
REAL,2,DARK:20211201:P7,DARK,20211201,7,-0.44329468529584865,0,4563,1323995
REAL,2,DARK:20211201:P8,DARK,20211201,8,1.0799282883185823,0,4563,1323995
REAL,2,DARK:20211201:P9,DARK,20211201,9,-0.8512631142685935,0,4563,1323995
REAL,2,DARK:20211202:P0,DARK,20211202,0,-0.30851533505636725,0,4563,1323995
REAL,2,DARK:20211202:P1,DARK,20211202,1,0.06416964607282546,0,4563,1323995
REAL,2,DARK:20211202:P2,DARK,20211202,2,0.5609235570540484,0,4563,1323995
REAL,2,DARK:20211202:P3,DARK,20211202,3,0.5895907349060815,0,4563,1323995
REAL,2,DARK:20211202:P4,DARK,20211202,4,-0.22814820068027666,0,4563,1323995
REAL,2,DARK:20211202:P5,DARK,20211202,5,-0.01764661425985221,0,4563,1323995
REAL,2,DARK:20211202:P6,DARK,20211202,6,-0.33311311086519746,0,4563,1323995
REAL,2,DARK:20211202:P7,DARK,20211202,7,-0.49726602562216193,0,4563,1323995
REAL,2,DARK:20211202:P8,DARK,20211202,8,0.6877378689969544,0,4563,1323995
REAL,2,DARK:20211202:P9,DARK,20211202,9,-0.5177325205460541,0,4563,1323995
REAL,2,DARK:20211203:P0,DARK,20211203,0,-0.2168195763266943,0,4563,1323995
REAL,2,DARK:20211203:P1,DARK,20211203,1,-0.06897162291203693,0,4563,1323995
REAL,2,DARK:20211203:P2,DARK,20211203,2,-0.11360781437436357,0,4563,1323995
REAL,2,DARK:20211203:P3,DARK,20211203,3,0.600245335345719,0,4563,1323995
REAL,2,DARK:20211203:P4,DARK,20211203,4,-0.6395332376541929,0,4563,1323995
REAL,2,DARK:20211203:P5,DARK,20211203,5,0.5258435317906438,0,4563,1323995
REAL,2,DARK:20211203:P6,DARK,20211203,6,-0.025338022820543305,0,4563,1323995
REAL,2,DARK:20211203:P9,DARK,20211203,9,-0.061818593048531725,0,4563,1323995
REAL,2,DARK:20211204:P0,DARK,20211204,0,-0.03678105085039102,0,4563,1323995
REAL,2,DARK:20211204:P1,DARK,20211204,1,0.10622389880718802,0,4563,1323995
REAL,2,DARK:20211204:P2,DARK,20211204,2,0.21112081409469194,0,4563,1323995
REAL,2,DARK:20211204:P3,DARK,20211204,3,0.7980230139516399,0,4563,1323995
REAL,2,DARK:20211204:P4,DARK,20211204,4,-0.47854139178234095,0,4563,1323995
REAL,2,DARK:20211204:P5,DARK,20211204,5,-0.06193843229575707,0,4563,1323995
REAL,2,DARK:20211204:P6,DARK,20211204,6,0.3461803641313508,0,4563,1323995
REAL,2,DARK:20211204:P7,DARK,20211204,7,-0.8195906277836658,0,4563,1323995
REAL,2,DARK:20211204:P8,DARK,20211204,8,0.5284331853222163,0,4563,1323995
REAL,2,DARK:20211204:P9,DARK,20211204,9,-0.593129773594932,0,4563,1323995
REAL,2,DARK:20211205:P0,DARK,20211205,0,-0.004557027557497956,0,4563,1323995
REAL,2,DARK:20211205:P1,DARK,20211205,1,0.2664832266389617,0,4563,1323995
REAL,2,DARK:20211205:P2,DARK,20211205,2,0.4249591228064057,0,4563,1323995
